well,id,well-id,group,last_tp,Cy5-mean-1,Cy5-mean-2,Cy5-mean-3,Cy5-mean-4,Cy5-std-1,Cy5-std-2,Cy5-std-3,Cy5-std-4,Cy5-CV-1,Cy5-CV-2,Cy5-CV-3,Cy5-CV-4
C01,24,C01-24,iRFP,2,53.53333333,55.91558442,NA,NA,14.31171127,17.07531748,NA,NA,0.267342054,0.305376715,NA,NA
C01,25,C01-25,iRFP,1,60.41052632,NA,NA,NA,13.84629514,NA,NA,NA,0.229203352,NA,NA,NA
C01,26,C01-26,iRFP,2,55.19770115,55.53762136,NA,NA,14.76536781,18.89286458,NA,NA,0.267499688,0.340181378,NA,NA
C01,28,C01-28,iRFP,9,77.8029661,76.74341193,81.63222749,79.38626609,15.15154212,17.75427636,14.79058572,18.04087349,0.194742474,0.231345935,0.18118562,0.22725434
C01,29,C01-29,iRFP,5,80.68700265,79.37820513,85.7628866,80.37468354,16.52624842,17.88938338,14.52833931,17.21189954,0.204819213,0.225368958,0.16940124,0.214145783
C01,3,C01-3,iRFP,4,46.92740472,42.53674121,45.50595238,41.35051546,13.63719001,16.44390479,13.66303539,15.55593471,0.290601837,0.386581208,0.300247213,0.376196875
C01,30,C01-30,iRFP,3,40.05176471,40.47743468,43.00747664,NA,13.175455,17.032248,13.0613198,NA,0.328960661,0.420783781,0.303698818,NA
C01,34,C01-34,iRFP,2,61.85273159,66.95601852,NA,NA,14.99143614,17.65186515,NA,NA,0.242373065,0.263633734,NA,NA
C01,36,C01-36,iRFP,4,63.34862385,62.07719928,54.22070313,58.36156352,13.73312218,18.0474977,13.8885112,16.13197469,0.216786433,0.290726674,0.256147752,0.276414368
C01,37,C01-37,iRFP,8,69.43188406,57.54366197,57.42307692,57.19117647,15.05647815,16.93584192,13.69570327,16.44010879,0.216852507,0.294312898,0.238505214,0.287458832
C01,38,C01-38,iRFP,6,46.53506494,50.73020528,47.4591961,43.1829419,13.99756719,17.38448923,14.233732,15.90192922,0.300796125,0.342685174,0.299915152,0.36824562
C01,39,C01-39,iRFP,8,48.2,48.64586847,50.93451143,50.62684564,13.76519335,17.79628172,14.33686184,17.78764608,0.285584924,0.365833364,0.281476379,0.351348101
C01,4,C01-4,iRFP,9,58.99133449,66.81597222,74.57492355,53.75649351,14.77766809,23.48935288,17.99693436,15.28885693,0.250505743,0.351552961,0.24132689,0.28440949
C01,40,C01-40,iRFP,3,66.60285714,66.91563786,71.15213358,NA,14.22289875,18.15216553,15.52217428,NA,0.213547877,0.271269409,0.218154727,NA
C01,41,C01-41,iRFP,9,47.83408072,51.79605263,52.96651446,52.66975309,13.87611119,18.07550155,14.09541649,17.47093385,0.290088384,0.3489745,0.26611939,0.331707153
C01,43,C01-43,iRFP,8,58.090625,53.97003745,58.07009346,54.52773376,13.23801013,16.58524233,13.66612599,15.86228694,0.227885483,0.307304629,0.235338454,0.290903103
C01,45,C01-45,iRFP,3,100.8830549,108.3834197,116.7320755,NA,17.72672898,28.96322726,30.10647629,NA,0.175715624,0.267229317,0.257910914,NA
C01,46,C01-46,iRFP,1,68.69714286,NA,NA,NA,14.16876818,NA,NA,NA,0.206249745,NA,NA,NA
C01,47,C01-47,iRFP,9,67.10233918,65.60406091,67.61549296,66.70334412,15.58296211,18.52886121,15.6198695,17.0710622,0.232226809,0.282434669,0.231010214,0.255925133
C01,48,C01-48,iRFP,8,70.14241486,72.54621849,74.10135135,73.24926254,14.70025051,18.92122009,17.45757013,20.30914737,0.209577194,0.260816077,0.235590442,0.277260776
C01,51,C01-51,iRFP,6,63.23584906,65.46511628,63.52020202,64.64534884,14.69172866,17.20842585,14.40458316,16.94721049,0.232332275,0.262864054,0.226771684,0.262156687
C01,52,C01-52,iRFP,1,75.0619469,NA,NA,NA,14.60247071,NA,NA,NA,0.194538928,NA,NA,NA
C01,53,C01-53,iRFP,3,59.40697674,57.15867159,58.32920354,NA,13.4422779,17.60945497,13.95636488,NA,0.226274398,0.3080802,0.239268909,NA
C01,54,C01-54,iRFP,2,72.76298701,72.0304878,NA,NA,14.14646232,17.33701939,NA,NA,0.194418384,0.240690018,NA,NA
C01,55,C01-55,iRFP,1,79.94303797,NA,NA,NA,15.2625726,NA,NA,NA,0.190918096,NA,NA,NA
C01,56,C01-56,iRFP,9,64.52870091,62.95566502,64.6284658,61.04801325,14.28840585,17.20578639,14.42068765,16.48346591,0.221427143,0.27330005,0.223132136,0.270008228
C01,57,C01-57,iRFP,9,44.53816794,44.9275766,47.31040892,45.38857143,14.06950011,17.1693285,13.85031247,16.52407948,0.315897594,0.382155678,0.292754022,0.364058153
C01,58,C01-58,iRFP,9,49.02380952,49.17505995,50.23622047,46.76106195,14.22479073,17.51698187,14.7519953,16.72973137,0.29016086,0.356216787,0.293652571,0.357770561
C01,59,C01-59,iRFP,9,83.34875445,84.82326622,77.00665557,83.4197901,15.07204786,18.41292696,15.7089784,19.21067836,0.180831111,0.217074015,0.203995074,0.23028922
C01,6,C01-6,iRFP,4,49.42828283,50.43636364,48.15286624,52.75494071,14.51026833,15.69685972,13.52029171,16.1032742,0.293562056,0.311221083,0.280778545,0.30524675
C01,60,C01-60,iRFP,2,64.68265683,66.14285714,NA,NA,15.04957472,20.0374932,NA,NA,0.23266785,0.302942662,NA,NA
C01,62,C01-62,iRFP,4,72.01538462,72.94080338,74.8580786,75.44877049,14.6754555,19.21076725,15.88411741,20.43154902,0.203782228,0.263374769,0.212189756,0.270800291
C01,63,C01-63,iRFP,1,77.7,NA,NA,NA,15.62224198,NA,NA,NA,0.201058455,NA,NA,NA
C01,64,C01-64,iRFP,9,58.14473684,69.67052023,56.54171301,55.71378911,14.81105024,18.42054013,14.00544887,16.30688833,0.254727273,0.264395042,0.247701177,0.292690348
C01,65,C01-65,iRFP,3,52.21782178,53.12936345,43.82298137,NA,14.31904543,18.10696317,14.10364364,NA,0.274217593,0.340808961,0.321832135,NA
C01,66,C01-66,iRFP,9,74.90659341,72.35517241,73.00236686,74.45131846,14.58311007,18.90004718,15.34525717,17.74778686,0.194683931,0.261212109,0.210202187,0.238381096
C01,67,C01-67,iRFP,1,74.008,NA,NA,NA,15.29696929,NA,NA,NA,0.206693456,NA,NA,NA
C01,68,C01-68,iRFP,9,58.18518519,57.93924051,58.87624751,58.46735395,14.10085172,17.86053862,14.70822867,16.50881675,0.242344364,0.308263251,0.249816,0.282359567
C01,7,C01-7,iRFP,9,67.61145194,66.92816635,67.42542373,65.8290469,14.48164877,17.30223225,13.46132052,16.7382484,0.214189288,0.258519442,0.199647548,0.25426843
C01,70,C01-70,iRFP,9,74.98867925,67.05531915,65.875,66.39668175,15.78259921,17.91484358,13.68306465,16.21651546,0.210466425,0.267165138,0.207712556,0.244236836
C01,71,C01-71,iRFP,2,56.43122677,56.91075515,NA,NA,14.11318792,18.997261,NA,NA,0.250095359,0.333807923,NA,NA
C01,72,C01-72,iRFP,1,58.32246377,NA,NA,NA,14.35601938,NA,NA,NA,0.246149056,NA,NA,NA
C01,73,C01-73,iRFP,1,40.11627907,NA,NA,NA,12.86129215,NA,NA,NA,0.320600326,NA,NA,NA
C01,74,C01-74,iRFP,2,84.3173913,81.85024155,NA,NA,15.23665923,20.19091936,NA,NA,0.180706009,0.246681243,NA,NA
C01,75,C01-75,iRFP,3,55.11971831,53.71320755,52.9787234,NA,14.03415471,16.88364216,13.34536766,NA,0.254612236,0.314329435,0.251900514,NA
C01,76,C01-76,iRFP,2,55.0952381,55.43490305,NA,NA,14.85241072,17.58262806,NA,NA,0.269577031,0.317176131,NA,NA
C01,77,C01-77,iRFP,2,60.00371747,64.91788856,NA,NA,13.98233036,18.00811978,NA,NA,0.233024402,0.277398421,NA,NA
C01,78,C01-78,iRFP,9,69.21338912,80.47149123,66.0376506,62.52947368,14.88535226,19.19793194,14.10780667,16.95488362,0.215064635,0.238568115,0.213632777,0.271150269
C01,79,C01-79,iRFP,2,64.48106061,64.71186441,NA,NA,14.73347885,17.40996291,NA,NA,0.228493122,0.269038191,NA,NA
C01,8,C01-8,iRFP,1,82.40106007,NA,NA,NA,15.51404011,NA,NA,NA,0.188274764,NA,NA,NA
C01,80,C01-80,iRFP,8,50.21052632,54.44171779,46.86133768,44.16689847,13.91498226,16.72235618,14.34879045,16.04921032,0.27713277,0.307160701,0.306196775,0.36337644
C01,81,C01-81,iRFP,9,59.47244094,71.56443299,62.37801609,58.42115385,14.33119321,17.64873387,14.99040799,16.99823335,0.240972003,0.246613201,0.240315562,0.290960247
C01,82,C01-82,iRFP,3,83.40789474,77.15364583,76.74229075,NA,13.8128255,18.71718899,14.62473675,NA,0.165605732,0.2425963,0.190569458,NA
C01,85,C01-85,iRFP,9,59.96116505,55.3245283,55.19838057,57.70205479,14.75095674,18.77795682,14.95922655,16.19139366,0.246008508,0.339414676,0.271008432,0.280603416
C01,86,C01-86,iRFP,9,45.36111111,44.51436031,50.59007353,44.91732909,12.68562786,16.08687828,13.98815061,15.63554006,0.279658667,0.361386262,0.276499907,0.348095944
C01,88,C01-88,iRFP,1,53.61627907,NA,NA,NA,13.58222328,NA,NA,NA,0.25332275,NA,NA,NA
C01,89,C01-89,iRFP,1,56.8202765,NA,NA,NA,15.33767248,NA,NA,NA,0.269933084,NA,NA,NA
C01,9,C01-9,iRFP,1,78.15810277,NA,NA,NA,18.83431076,NA,NA,NA,0.240977072,NA,NA,NA
C01,90,C01-90,iRFP,9,60.90366972,59.58396947,57.39808917,57.22794118,14.31509389,16.74592951,13.76268828,16.0237111,0.23504485,0.281047565,0.239776071,0.279998035
C01,91,C01-91,iRFP,9,65.11637931,68.61774744,73.41289199,73.99302326,13.39065838,18.52396176,15.10907754,17.01770481,0.205641937,0.269958756,0.205809595,0.229990667
C01,92,C01-92,iRFP,2,50.44845361,42.33333333,NA,NA,13.4804143,15.91597864,NA,NA,0.267211646,0.375967999,NA,NA
C01,93,C01-93,iRFP,1,58.1047619,NA,NA,NA,13.63533492,NA,NA,NA,0.234668114,NA,NA,NA
C01,94,C01-94,iRFP,2,52.64423077,48.64035088,NA,NA,13.46285364,17.21924015,NA,NA,0.255732745,0.35401143,NA,NA
C01,95,C01-95,iRFP,9,81.79844961,79.30170778,82.84871795,76.18235294,15.48036007,18.38390046,16.09356253,18.11715908,0.189250043,0.231822252,0.194252403,0.237813068
C01,96,C01-96,iRFP,9,61.50199203,60.20812183,63.19444444,59.90753425,15.04717006,17.04703362,14.49345851,15.8604254,0.244661507,0.283135117,0.229347036,0.264748426
C01,97,C01-97,iRFP,9,41.09502262,40.59142857,41.8516129,37.53215078,14.70878774,15.55952389,14.00835091,15.71011536,0.357921393,0.383320431,0.33471472,0.41857754
C01,98,C01-98,iRFP,9,79.05128205,74.86690647,76.7275641,75.93203884,16.31036908,17.39367241,14.60635651,17.58360269,0.206326433,0.232327917,0.190366483,0.231570269
C01,99,C01-99,iRFP,7,69.70892019,76.83018868,80.94225722,71.88789238,15.08784186,18.79375232,15.82505486,16.98141919,0.216440619,0.244614163,0.195510422,0.236220852
D01,1,D01-1,iRFP,9,65.525,69.36163522,70.8852459,71.45878136,18.97397889,14.72252926,19.69180437,16.78648073,0.289568545,0.212257528,0.27779835,0.234911377
D01,10,D01-10,iRFP,5,48.80495868,54.9312115,59.38519765,60.72524942,15.30596951,15.92043845,19.02195579,23.68237052,0.313615049,0.289825001,0.320314768,0.389992149
D01,100,D01-100,iRFP,2,84.98648649,83.26666667,NA,NA,16.87139477,15.29986116,NA,NA,0.198518558,0.18374533,NA,NA
D01,101,D01-101,iRFP,1,65.91056911,NA,NA,NA,15.71546188,NA,NA,NA,0.238436143,NA,NA,NA
D01,102,D01-102,iRFP,9,53.06122449,53.58778626,54.54882155,54.45172414,15.20896374,14.68985745,14.61348739,16.34074916,0.286630471,0.27412697,0.267897399,0.300096084
D01,103,D01-103,iRFP,1,46.75,NA,NA,NA,14.62533634,NA,NA,NA,0.312841419,NA,NA,NA
D01,104,D01-104,iRFP,6,41.42253521,43.03629032,41.66171004,40.33870968,15.38305449,14.67836258,13.59234089,16.93268794,0.371369218,0.34106942,0.326254992,0.419762756
D01,107,D01-107,iRFP,1,53.37264151,NA,NA,NA,14.84790204,NA,NA,NA,0.278193127,NA,NA,NA
D01,108,D01-108,iRFP,9,60.2173913,57.60187354,61.14990859,58.6660746,14.79966336,14.96211598,15.31996985,15.40508221,0.245770583,0.259750509,0.250531361,0.262589279
D01,109,D01-109,iRFP,1,62.14218009,NA,NA,NA,15.21500485,NA,NA,NA,0.244841826,NA,NA,NA
D01,11,D01-11,iRFP,9,62.36609337,64.41838649,66.30325815,65.56315007,15.18731949,14.39549256,15.70094148,17.21645979,0.243518853,0.223468692,0.236804976,0.262593542
D01,12,D01-12,iRFP,2,72.13117871,72.86227545,NA,NA,16.43526006,16.66611758,NA,NA,0.227852371,0.22873452,NA,NA
D01,13,D01-13,iRFP,9,81.29724409,82.64642375,86.41105769,82.04293972,16.74872872,17.32546911,17.76663015,21.07318393,0.206018407,0.209633621,0.205605979,0.256855544
D01,14,D01-14,iRFP,1,67.81132075,NA,NA,NA,14.44074634,NA,NA,NA,0.212954801,NA,NA,NA
D01,15,D01-15,iRFP,9,55.93157895,57.66457286,56.883829,55.99707317,15.7034096,14.63644179,14.96061989,15.75163921,0.280761064,0.253820345,0.263003039,0.281293973
D01,16,D01-16,iRFP,8,46.05850091,49.59631728,42.83496732,48.97107115,16.12883051,20.25663779,16.18759166,22.69131899,0.350181404,0.408430281,0.377906012,0.463361704
D01,17,D01-17,iRFP,4,88.84581498,94.77911164,103.8689727,113.6650718,16.82477766,18.90398297,22.85072839,30.54219413,0.189370514,0.199453051,0.21999571,0.268703425
D01,18,D01-18,iRFP,9,75.26392252,83.26548673,83.11060259,80.0641953,16.7083103,17.45551499,17.07829511,19.09861725,0.221996273,0.209636858,0.205488765,0.2385413
D01,19,D01-19,iRFP,2,61.52049911,63.11111111,NA,NA,15.2090609,15.92704561,NA,NA,0.2472194,0.252365159,NA,NA
D01,2,D01-2,iRFP,8,45.90727532,45.74894811,59.03497942,60.16338583,15.13274467,16.8171447,15.47335459,15.96153342,0.329637178,0.367596314,0.262104853,0.265303111
D01,20,D01-20,iRFP,2,60.11776062,64.84042553,NA,NA,15.66306778,15.10678528,NA,NA,0.260539774,0.232984055,NA,NA
D01,21,D01-21,iRFP,2,52.92699115,64.69908257,NA,NA,15.09722112,19.63084306,NA,NA,0.285246163,0.303417642,NA,NA
D01,22,D01-22,iRFP,2,68.10653753,68.81655481,NA,NA,16.89859461,15.34924941,NA,NA,0.248120008,0.223045886,NA,NA
D01,23,D01-23,iRFP,9,69.48344371,67.64623468,68.32348112,67.18403909,15.7372974,16.50391555,15.98322572,17.36671925,0.226489888,0.243973898,0.233934593,0.258494718
D01,24,D01-24,iRFP,9,65.21784777,67.36867863,66.1395664,67.54076739,15.31325731,14.75336545,16.1432705,16.79974855,0.234801635,0.218994431,0.244078868,0.248734937
D01,25,D01-25,iRFP,1,64.72456576,NA,NA,NA,15.63910817,NA,NA,NA,0.24162554,NA,NA,NA
D01,26,D01-26,iRFP,9,45.07008086,50.15210356,50.04772727,49.12397661,15.05749788,14.38781523,14.34192818,16.59813484,0.334090767,0.286883584,0.286565024,0.337882557
D01,27,D01-27,iRFP,6,45.33865815,48.32906764,50.32762836,55.86061947,14.1755428,14.56541494,15.1262897,17.67931013,0.312659072,0.301380011,0.300556378,0.31648969
D01,28,D01-28,iRFP,8,58.08900524,58.4874552,60.83771252,59.42901716,15.21150827,15.13259272,15.83141282,16.14264709,0.261865532,0.258732281,0.26022367,0.271629044
D01,29,D01-29,iRFP,4,82.37328094,85.59815242,82.84615385,67.7839196,16.14053438,17.41996403,17.67322402,15.18027491,0.195943808,0.203508645,0.213325824,0.223950975
D01,3,D01-3,iRFP,1,44.16180758,NA,NA,NA,15.36158167,NA,NA,NA,0.347847666,NA,NA,NA
D01,30,D01-30,iRFP,9,51.88139535,55.23068783,56.55447606,56.86434783,15.24062435,16.40079073,17.38820689,18.67861301,0.293758952,0.296950688,0.307459429,0.328476695
D01,31,D01-31,iRFP,1,47.93564356,NA,NA,NA,15.23595984,NA,NA,NA,0.317841979,NA,NA,NA
D01,32,D01-32,iRFP,1,69.56327543,NA,NA,NA,16.45801761,NA,NA,NA,0.236590608,NA,NA,NA
D01,33,D01-33,iRFP,9,74.07865169,75.59814529,79.94954722,74.72488038,16.16277782,14.8181933,16.30700896,16.68633808,0.218184017,0.196012657,0.203966245,0.223303644
D01,35,D01-35,iRFP,9,57.36934673,58.54864434,58.26293706,59.82329843,15.17922294,15.64433576,14.44326096,16.26165089,0.26458769,0.267202357,0.247897921,0.271828056
D01,36,D01-36,iRFP,1,50.68956743,NA,NA,NA,15.22955203,NA,NA,NA,0.300447465,NA,NA,NA
D01,38,D01-38,iRFP,9,46.21341463,45.87731481,44.80168067,44.9954023,14.20076657,14.18009965,14.34113777,14.43526897,0.307286676,0.309087393,0.320102674,0.320816533
D01,39,D01-39,iRFP,1,52.28,NA,NA,NA,14.82512925,NA,NA,NA,0.283571715,NA,NA,NA
D01,4,D01-4,iRFP,9,55.10498409,56.24720244,58.6726128,57.81981132,14.79512282,15.11296661,15.42112093,16.49650003,0.268489739,0.268688325,0.262833377,0.285308783
D01,40,D01-40,iRFP,2,57.00867052,56.95966387,NA,NA,14.95281345,15.89064689,NA,NA,0.262290162,0.2789807,NA,NA
D01,41,D01-41,iRFP,9,39.0819209,40.74666667,45.17258883,40.72613065,14.1184081,14.61902262,15.46178062,15.93778326,0.361251642,0.358778369,0.342282367,0.391340474
D01,43,D01-43,iRFP,2,44.37190083,48.5327381,NA,NA,13.72825537,15.50092546,NA,NA,0.309390743,0.319391118,NA,NA
D01,44,D01-44,iRFP,9,77.37709497,78.11460674,79.86345382,74.7822736,15.89526582,14.90638616,15.16473893,17.83516892,0.205425983,0.190827129,0.189883335,0.238494607
D01,45,D01-45,iRFP,5,43.42261905,45.60509554,44.303125,41.36407767,14.12781663,15.17887317,14.34045816,14.65984777,0.325356161,0.332832833,0.32368954,0.354410121
D01,46,D01-46,iRFP,2,63.63861386,69.68433735,NA,NA,15.309128,16.73749475,NA,NA,0.240563505,0.240190198,NA,NA
D01,47,D01-47,iRFP,3,85.066313,87.05675676,90.45235362,NA,15.2640197,17.06623093,17.06729346,NA,0.179436714,0.196035685,0.188688218,NA
D01,5,D01-5,iRFP,3,59.19296375,64.33727811,84.69807281,NA,16.38040829,21.11790227,24.09298672,NA,0.276728977,0.328237422,0.284457319,NA
D01,50,D01-50,iRFP,2,74.16814159,75.6195122,NA,NA,15.86218448,16.15146629,NA,NA,0.213867897,0.213588607,NA,NA
D01,51,D01-51,iRFP,1,53.88926175,NA,NA,NA,14.84747347,NA,NA,NA,0.27551822,NA,NA,NA
D01,52,D01-52,iRFP,9,48.31948882,48.22996516,46.99731903,44.50649351,14.82895569,14.57251749,13.95809482,14.04299833,0.306893886,0.302146548,0.296997682,0.315526954
D01,53,D01-53,iRFP,9,48.61830357,64.05226481,63.25954198,60.77866242,14.96332793,15.91552351,14.59901063,15.17541981,0.307771494,0.248477139,0.230779582,0.249683346
D01,55,D01-55,iRFP,9,47.82318841,50.6879562,51.44492912,48.58090909,16.05824674,14.43381829,15.281455,16.1543633,0.335783691,0.28475834,0.297044923,0.332524928
D01,57,D01-57,iRFP,3,61.38730159,63.9779661,64.0893617,NA,16.3793084,16.07886883,17.10963273,NA,0.266819162,0.25131885,0.266965254,NA
D01,58,D01-58,iRFP,9,65.43143813,64.15594059,66.86547085,65.46857143,14.7214203,14.89261693,15.68009279,16.49188727,0.224990016,0.232131534,0.234502092,0.251905409
D01,6,D01-6,iRFP,6,80.59969325,80.66071429,81.31863442,79.50508475,16.42469897,16.08472003,16.20778249,17.78656343,0.20378116,0.19941207,0.199312035,0.223716049
D01,61,D01-61,iRFP,9,64.29166667,65.03516999,62.96655879,64.07577375,16.04009733,15.72808753,15.42969452,17.37690724,0.249489524,0.241839724,0.245045859,0.271193092
D01,62,D01-62,iRFP,1,36.15467626,NA,NA,NA,14.83534921,NA,NA,NA,0.410330025,NA,NA,NA
D01,63,D01-63,iRFP,9,51.10421836,53.50151057,54.00843373,49.78858351,15.05223517,14.48801455,14.30843297,15.89526093,0.294539974,0.270796364,0.264929604,0.319255135
D01,66,D01-66,iRFP,9,60.05405405,52.76363636,54.73104265,56.48225806,14.90966923,14.84632019,14.53904478,16.35734051,0.24827082,0.28137409,0.26564531,0.289601391
D01,67,D01-67,iRFP,1,51.41428571,NA,NA,NA,15.37669188,NA,NA,NA,0.299074307,NA,NA,NA
D01,68,D01-68,iRFP,9,70.12618297,70.90492958,69.62658228,71.94395797,15.2965381,15.73509054,15.76528159,16.53559588,0.218128771,0.221918146,0.226426188,0.229839952
D01,69,D01-69,iRFP,9,46.35863874,52.53232759,49.91092437,52.43028486,14.09224161,15.09363841,15.5698631,15.7566534,0.303983076,0.287320953,0.31195301,0.300525802
D01,7,D01-7,iRFP,2,58.10601266,69.36107554,NA,NA,15.86104101,22.18055858,NA,NA,0.272967294,0.319783948,NA,NA
D01,70,D01-70,iRFP,4,47.7,46.53709199,43.26744186,41.06666667,14.54796664,14.37147958,13.65064477,15.06763587,0.304988818,0.30881774,0.315494612,0.366906718
D01,72,D01-72,iRFP,1,78.57394366,NA,NA,NA,16.20266097,NA,NA,NA,0.206209084,NA,NA,NA
D01,73,D01-73,iRFP,9,34.72380952,35.06100218,32.0656304,35.04147465,13.83381771,13.34854459,13.22983401,14.28069928,0.398395738,0.380723418,0.412586119,0.407537052
D01,75,D01-75,iRFP,7,53.10062893,54.33763441,58.37985866,59.00816993,15.27471498,15.29888543,14.99348094,16.98879673,0.287656009,0.281552291,0.256826263,0.28790584
D01,76,D01-76,iRFP,2,74.54964539,74.29545455,NA,NA,16.0044104,16.00110727,NA,NA,0.214681241,0.215371282,NA,NA
D01,78,D01-78,iRFP,9,34.76470588,35.5308311,33.78947368,32.90019569,14.13705773,13.18428826,13.69666745,13.77168526,0.406649715,0.371066138,0.405353087,0.418589767
D01,79,D01-79,iRFP,1,64.75301205,NA,NA,NA,16.42853701,NA,NA,NA,0.253710777,NA,NA,NA
D01,8,D01-8,iRFP,3,62.0634278,65.82608696,75.02479339,NA,16.30040274,18.1256921,16.14012136,NA,0.262641032,0.275357278,0.215130501,NA
D01,80,D01-80,iRFP,2,51.27272727,56.1221374,NA,NA,16.50079602,14.50218352,NA,NA,0.321824036,0.258403977,NA,NA
D01,82,D01-82,iRFP,9,79.80573248,75.31034483,71.95039164,71.79063165,17.07636927,15.66887889,15.53166205,17.11538176,0.213974219,0.208057458,0.215866261,0.238406897
D01,84,D01-84,iRFP,1,62.89855072,NA,NA,NA,15.23239771,NA,NA,NA,0.242174065,NA,NA,NA
D01,85,D01-85,iRFP,1,69.26459144,NA,NA,NA,16.07956963,NA,NA,NA,0.232147036,NA,NA,NA
D01,86,D01-86,iRFP,2,53.25465839,52.15274463,NA,NA,14.76956729,14.06940047,NA,NA,0.277338504,0.269772963,NA,NA
D01,88,D01-88,iRFP,3,71.94736842,76.97142857,76.08367347,NA,16.2014182,15.57690598,15.56091187,NA,0.225184306,0.202372572,0.204523667,NA
D01,89,D01-89,iRFP,1,79.38965517,NA,NA,NA,16.96273491,NA,NA,NA,0.213664298,NA,NA,NA
D01,9,D01-9,iRFP,3,50.25293132,58.14380165,62.49820789,NA,14.71668838,15.87932224,18.10154047,NA,0.292852337,0.2731043,0.289632952,NA
D01,90,D01-90,iRFP,9,72.27038627,67.2862069,71.14824121,69.88709677,16.90645376,14.63218522,14.32170347,16.06549582,0.233933353,0.217461882,0.201293851,0.229877854
D01,94,D01-94,iRFP,3,52.37558685,52.02290076,55.48129676,NA,15.59010657,13.84949948,14.75063799,NA,0.297659797,0.266219286,0.265866857,NA
D01,98,D01-98,iRFP,9,53.39901478,53.02666667,48.97080292,48.80038388,15.69454108,14.66179313,14.35046645,15.08283207,0.293910686,0.276498487,0.293041273,0.309071996
E01,1,E01-1,iRFP,1,56.58098068,NA,NA,NA,14.95122514,NA,NA,NA,0.264244715,NA,NA,NA
E01,100,E01-100,iRFP,9,84.11313869,88.65222222,87.34945706,88.89227836,15.63958723,15.85966742,15.89514917,16.14297498,0.185935128,0.178897573,0.181971929,0.181601544
E01,101,E01-101,iRFP,9,59.13300493,57.78618421,58.01470588,57.84023669,13.75926179,14.6647965,15.14407214,13.83326032,0.232683284,0.253776862,0.261038506,0.239163273
E01,102,E01-102,iRFP,1,64.06862745,NA,NA,NA,14.43732893,NA,NA,NA,0.22534163,NA,NA,NA
E01,103,E01-103,iRFP,6,38.56387665,35.75362319,40.37581699,38.18910256,13.48450306,12.30753957,14.83016942,13.97844528,0.349666689,0.344231954,0.367303265,0.366032306
E01,104,E01-104,iRFP,1,49.90625,NA,NA,NA,14.89862039,NA,NA,NA,0.298532156,NA,NA,NA
E01,105,E01-105,iRFP,2,53.27906977,52.28571429,NA,NA,15.51851944,13.27755126,NA,NA,0.291268588,0.253942237,NA,NA
E01,106,E01-106,iRFP,9,42.16746411,40.75992439,41.83893805,42.7030303,12.56621482,13.93480027,13.99964243,13.097987,0.298007364,0.341875028,0.334607977,0.306722659
E01,107,E01-107,iRFP,8,84.25339367,82.17625899,80.41833811,81.82932692,16.17771916,15.63573238,15.90416523,15.81571168,0.192012671,0.190270676,0.197767892,0.193276815
E01,109,E01-109,iRFP,6,45.82272727,45.93526786,48.08882083,44.21078431,13.25897404,14.79692315,14.69864973,14.42593258,0.289353664,0.322125544,0.305656273,0.326298952
